,IMO,max_op_speed,main engine power 85_x,Design Speed (knots),real_propulsion_power,EPL,Main Engine Power (kW),Count Inst,Count Equip,Customer ID,Customer Country,Cust Corp Group Key,CustStatus,Inst Status,Inst Category,Inst Load attribute,Inst Segment,Inst Cluster,InstGroup,Inst Type,Inst Type Id,Inst Class Society,Inst Operator Id,Inst Builder Id,Inst Registration Country,Inst Operation Country,Inst BuiltDate,Inst CommDate,Inst Estimated Date,Inst Estimated Date Flag,Equip Status,Equip Category Name,Equip ProdRefTypeID,Equip Application,Equip FuelType,Equip FuelQuality,Equip CommDate,Equip CylQty,Equip Eng L V,Equip bore in mm,Equip Engine rotation,Equip Drive,Equip Version,Equip Product DIA,Equip Position,Equip Valid from,Business,Business Line,Product Category,Product Portfolio,Product,built_year,main engine power 85_y
962,6468450,9.5,1633.632,10.5,1209.9213786848075,1,1921.92,1,2,49481,TM, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RS,55667,2116,TM,TM,2013-10-27,2013-10-27 00:00:00,2013-10-27 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,41574,6,L,231.0,CW,FPP, ,0,-,2013-01-14 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2013,1633.632
963,6455250,20.5,65345.348000000005,22.6,48769.79621453402,1,76876.88,1,6,1223,US,1835, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,DNVG,1376,19897,BS,US,2016-05-13,2016-05-13 00:00:00,2016-05-13 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,42503,"12,16",V,531.0,CW,ALT, ,0,-,2013-04-10 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2016,65345.348000000005
964,6484604,22.0,11843.8405,23.5,9717.55496520039,1,13933.93,1,2,2123,JP, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,OTH,2388,2444,JP,JP,2015-01-15,2015-01-15 00:00:00,2015-01-15 00:00:00,Act,Operating,Engines (E),Engine 9,ME,HFO, ,42019,12,V,438.0,"CW,CCW",CPP, ,0,-,2013-04-09 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2015,11843.8405
965,6484524,22.0,11843.8405,23.5,9717.55496520039,1,13933.93,1,2,2123,JP, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,OTH,2388,2444,JP,JP,2015-04-18,2015-04-16 00:00:00,2015-04-16 00:00:00,Act,Operating,Engines (E),Engine 9,ME,HFO, ,42142,12,V,438.0,"CW,CCW",CPP, ,0,-,2013-04-09 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 38,2015,11843.8405
966,6464177,14.5,7351.352499999999,16.5,4989.067983484987,1,8648.65,1,3,33599,CN,35168, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,ABS,37799,2114,CN,CN,2015-04-15,2015-04-15 00:00:00,2015-04-15 00:00:00,Act,Operating,Engines (E),Engine 5,ME,MDO, ,42109,"6,9",L,392.0,CW,ALT, ,0,-,2013-04-23 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 34,2015,7351.352499999999
967,6490093,9.0,1633.632,10.0,1190.9177280000001,1,1921.92,1,2,50233,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RINA,56513,41732,RU,RU,2014-10-13,2014-10-13 00:00:00,2014-10-13 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,41925,6,L,231.0,"CW,CCW",FPP, ,0,-,2013-05-15 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2014,1633.632
968,6453459,18.0,27873.8715,19.5,21923.554825671374,1,32792.79,1,4,18511,US, , ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,ABS,20825,1973,BS,US,2017-02-27,2017-02-27 00:00:00,2017-02-27 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42793,"6,12","L,V",577.0,CW,ALT, ,0,-,2013-05-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2017,27873.8715
969,6453460,18.0,27873.8715,19.5,21923.554825671374,1,32792.79,1,4,18511,US, , ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,ABS,20825,1973,BS,US,2017-07-01,2017-07-01 00:00:00,2017-07-01 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42917,"6,12","L,V",577.0,CW,ALT, ,0,-,2013-05-17 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2017,27873.8715
970,6477134,12.0,958.4005,12.5,847.9314247679998,1,1127.53,1,1,8168,NL, , ,Operating,Marine, -,Merchant,Gas Tankers,LPG Carriers,LPG Carrier,M136,BV,9189,9189,NL,NL,2015-07-01,2015-07-01 00:00:00,2015-07-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,OTH, ,42188,8,L,231.0,CW,CPP, ,0,-,2013-05-20 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,958.4005
971,6490094,9.5,1633.632,10.5,1209.9213786848075,1,1921.92,1,2,50233,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RINA,56513,41732,RU,RU,2014-12-23,2014-12-23 00:00:00,2014-12-23 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,41996,6,L,231.0,"CW,CCW",FPP, ,0,-,2013-05-31 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2014,1633.632
972,6461871,11.0,2875.1929999999998,14.0,1394.6362547376093,1,3382.58,1,4,48817,DK, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,DNVG,54919,2491,DK,DK,2015-02-09,2015-02-09 00:00:00,2015-02-09 00:00:00,Act,Operating,Engines (E),Engine 1,ME,OTH, ,42088,6,L,231.0,CW,ALT, ,0,-,2013-06-19 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,2875.1929999999998
973,6455060,18.0,26546.5455,19.5,20879.576979517526,1,31231.23,1,4,23453,GR,35180, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,ABS,26385,2434,GR,GR,2016-05-10,2016-05-10 00:00:00,2016-05-10 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42500,"8,12","L,V",577.0,CW,ALT, ,0,-,2013-10-04 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,26546.5455
974,6438825,18.5,23891.8935,19.5,20401.491620821318,1,28108.11,1,4,23453,GR,35180, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,LR,26385,2336,GR,GR,2015-07-31,2015-07-31 00:00:00,2015-07-31 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42216,9,L,577.0,CW,ALT, ,0,-,2013-07-03 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2015,23891.8935
975,6356365,11.0,1089.088,12.0,838.875074074074,1,1281.28,1,1,7849,NL, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,8831,73264,NL,NL,2014-01-06,2014-01-06 00:00:00,2014-01-06 00:00:00,Act,Operating,Engines (E),Engine 1,ME,MDO, ,41645,8,L,231.0,CW,CPP, ,0,-,2007-10-29 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2014,1089.088
976,6464490,7.5,5972.9755,18.1,424.95094457961966,1,7027.03,1,1,15853,CN, , ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,CCS,17834,17834,HK,CN,2020-01-18,2015-07-11 00:00:00,2015-07-11 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42196,9,L,577.0,CW,CPP, ,0,-,2013-07-03 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2020,5972.9755
977,6461335,18.0,26546.5455,19.5,20879.576979517526,1,31231.23,1,5,44675,NG, , ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,LR,50259,2460,BM,NG,2015-12-04,2015-12-04 00:00:00,2015-12-04 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42342,8,L,577.0,CW,ALT, ,0,-,2014-03-04 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2015,26546.5455
978,6476307,16.0,18378.377,21.98295918,7086.122300749025,1,21621.62,1,4,8323,OM, , ,Operating,Marine, -,Cruise & Ferry,Passenger Vessels,Yachts,Yacht,M201,LR,9363,2677,OM,OM,2016-07-22,2016-07-25 00:00:00,2016-07-25 00:00:00,Act,Operating,Engines (E),Engine 4,ME,MDO, ,42576,12,V,369.0,"CW,CCW",CPP, ,0,-,2013-08-14 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2016,18378.377
979,6464864,11.5,2042.04,12.6,1552.5519127404048,1,2402.4,1,1,40602,KR, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,ABS,45677,27470,CK,KR,2015-10-08,2015-09-15 00:00:00,2015-09-15 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,42262,6,L,369.0,CW,CPP, ,0,-,2013-08-22 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2015,2042.04
980,6464867,10.0,2042.04,12.6,1020.828084320148,1,2402.4,1,1,40602,KR, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,KR,45677,27470,MH,KR,2015-12-05,2015-11-28 00:00:00,2015-11-28 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,42336,6,L,369.0,CW,CPP, ,0,-,2013-08-22 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2015,2042.04
981,6468810,6.5,3593.9954999999995,21.98295918,92.90928941281635,1,4228.23,1,4,7307,CA, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,LR,8221,55492,CA,CA,2018-07-17,2018-07-17 00:00:00,2018-07-17 00:00:00,Act,Operating,Engines (E),Engine 1,ME,OTH, ,43298,"9,6",L,231.0,CW,ALT, ,0,-,2013-08-27 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2018,3593.9954999999995
982,6474165,9.0,1633.632,10.5,1028.7595102040816,1,1921.92,1,2,63850,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RS,71831,2696,RU,RU,2014-10-24,2015-02-17 00:00:00,2015-02-17 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42052,6,L,231.0,CCW,FPP, ,0,-,2013-09-20 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2014,1633.632
983,6479282,8.5,1633.632,10.5,866.6487437641724,1,1921.92,1,2,63850,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RS,71831,1425,RU,RU,2015-05-18,2015-05-18 00:00:00,2015-05-18 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42088,6,L,231.0,CCW,FPP, ,0,-,2013-09-20 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
984,6486388,9.0,1633.632,10.5,1028.7595102040816,1,1921.92,1,2,63850,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RS,71831,2696,RU,RU,2015-07-01,2015-07-01 00:00:00,2015-07-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42187,6,L,231.0,CCW,FPP, ,0,-,2013-09-24 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
985,6486396,9.5,1633.632,10.5,1209.9213786848075,1,1921.92,1,2,63850,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RS,71831,1425,RU,RU,2015-11-06,2015-11-06 00:00:00,2015-11-06 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42314,6,L,231.0,CCW,FPP, ,0,-,2013-09-24 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
986,6497147,9.5,1633.632,10.5,1209.9213786848075,1,1921.92,1,2,63850,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RS,71831,2696,RU,RU,2015-11-06,2015-11-06 00:00:00,2015-11-06 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42314,6,L,231.0,CCW,FPP, ,0,-,2013-09-25 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
987,6477142,12.5,958.4005,14.5,614.0066346508671,1,1127.53,1,1,8168,NL, , ,Operating,Marine, -,Merchant,Gas Tankers,LPG Carriers,LPG Carrier,M136,BV,9189,54447,NL,NL,2016-03-31,2016-03-31 00:00:00,2016-03-31 00:00:00,Act,Operating,Engines (E),Engine 1,ME,GAS, ,42460,8,L,231.0,CW,CPP, ,0,-,2013-09-23 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2016,958.4005
988,6465169,21.0,45741.7385,22.0,39783.45607142187,1,53813.81,1,4,1223,US,1835, ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,DNVG,1376,3441,BS,US,2016-04-08,2016-04-08 00:00:00,2016-04-08 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,42468,"12,16",V,531.0,CW,ALT, ,0,-,2014-01-02 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2016,45741.7385
989,6460097,18.5,26546.5455,19.75,21818.34977292263,1,31231.23,1,5,58683,NG,67012, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,BV,66019,1973,BM,NG,2015-11-30,2015-11-30 00:00:00,2015-11-30 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42338,8,L,577.0,CW,ALT, ,0,-,2013-10-09 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2015,26546.5455
990,6460105,18.5,26546.5455,19.75,21818.34977292263,1,31231.23,1,5,58683,NG,67012, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,BV,66019,1973,BM,NG,2015-12-31,2015-12-29 00:00:00,2015-12-29 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42367,8,L,577.0,CW,ALT, ,0,-,2013-10-09 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2015,26546.5455
991,6460113,18.5,26546.5455,19.75,21818.34977292263,1,31231.23,1,5,58683,NG,67012, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,BV,66019,1973,BM,NG,2016-03-02,2016-03-02 00:00:00,2016-03-02 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42431,8,L,577.0,CW,ALT, ,0,-,2013-10-09 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,26546.5455
992,6460114,18.5,26546.5455,19.75,21818.34977292263,1,31231.23,1,5,58683,NG,67012, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,BV,66019,1973,BM,NG,2016-06-30,2016-06-30 00:00:00,2016-06-30 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42551,8,L,577.0,CW,ALT, ,0,-,2013-10-09 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,26546.5455
993,6183479,18.5,2287.0865,21.98295918,1363.1364007055613,1,2690.69,1,1,12896,FO, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,DNVG,14508,16125,FO,FO,2005-09-23,2005-09-23 00:00:00,2005-09-23 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,38618,7,L,369.0,CCW, , ,0,-,2013-10-18 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2005,2287.0865
994,6458013,17.5,26546.5455,19.5,19187.497063546252,1,31231.23,1,4,15137,GR,22705, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,ABS,17029,1973,BM,GR,2016-03-31,2016-03-29 00:00:00,2016-03-29 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42458,"8,12","L,V",577.0,CW,ALT, ,0,-,2013-11-28 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,26546.5455
995,6472323,13.0,3702.9059999999995,16.0,1986.153437988281,1,4356.36,1,2,7843,TZ, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,LR,8824,56366,TZ,TZ,2015-09-06,2015-08-19 00:00:00,2015-08-19 00:00:00,Act,Operating,Engines (E),Engine 2,ME,MDO, ,42235,8,L,300.0,"CW,CCW",CPP, ,0,-,2013-11-15 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 26,2015,3702.9059999999995
996,6476575,17.0,2156.399,20.0,1324.2985358749997,1,2536.94,1,2,3277,DE, , ,Operating,Marine, -,Cruise & Ferry,Passenger & Cargo Vessels,Passenger & Cargo Vessels,Passenger & Cargo Vessel,M208,DNVG,3686,14960,DE,DE,2015-12-11,2015-10-05 00:00:00,2015-10-05 00:00:00,Act,Operating,Engines (E),Engine 1,ME,OTH, ,42282,9,L,231.0,"CCW,CW",CPP, ,0,-,2013-12-04 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,2156.399
997,6458014,17.5,26546.5455,19.5,19187.497063546252,1,31231.23,1,4,15137,GR,22705, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,ABS,17029,44044,BM,GR,2016-06-01,2016-06-01 00:00:00,2016-06-01 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42522,"8,12","L,V",577.0,CW,ALT, ,0,-,2013-11-28 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,26546.5455
998,6471672,18.5,26546.5455,19.5,22668.3216037273,1,31231.23,1,4,15137,GR,22705, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,ABS,17029,44044,BM,GR,2016-09-01,2016-09-01 00:00:00,2016-09-01 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42614,"8,12","L,V",577.0,CW,ALT, ,0,-,2013-11-27 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,26546.5455
999,6471673,18.5,26546.5455,19.5,22668.3216037273,1,31231.23,1,4,15137,GR,22705, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,ABS,17029,44044,BM,GR,2016-10-31,2016-10-01 00:00:00,2016-10-01 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42644,"8,12","L,V",577.0,CW,ALT, ,0,-,2013-11-27 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,26546.5455
1000,6473643,13.0,9148.346,14.0,7324.677901603499,1,10762.76,1,4,52425,NL, , ,Operating,Marine, -,Merchant,Cargo Vessels,Special Cargo Vessels,Heavy Lift,M115,LR,58978,17834,NL,NL,2016-04-08,2016-01-04 00:00:00,2016-01-04 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,42373,"6,8",L,369.0,CW,CPP, ,0,-,2013-12-03 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2016,9148.346
1001,6473651,11.5,9148.346,14.0,5070.514111789358,1,10762.76,1,4,21488,NL, , ,Operating,Marine, -,Merchant,Cargo Vessels,Cargo Vessels,General Cargo Vessel,M113,LR,24174,17834,NL,NL,2016-06-17,2016-03-13 00:00:00,2016-03-13 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,42442,"6,8",L,369.0,CW,CPP, ,0,-,2013-12-03 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2016,9148.346
1002,6501267,8.0,1633.632,12.21954023,458.41581944974763,1,1921.92,1,2,1817,RU, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RR,2045,2525,RU,RU,2015-11-01,2015-11-01 00:00:00,2015-11-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42326,6,L,231.0,CW,FPP, ,0,-,2014-06-06 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
1003,6501275,9.0,1633.632,12.21954023,652.7053366774726,1,1921.92,1,2,57737,RU, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RR,64954,2525,RU,RU,2016-04-26,2016-04-01 00:00:00,2016-04-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42309,6,L,231.0,CW,FPP, ,0,-,2014-06-06 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2016,1633.632
1004,6491458,18.5,43801.8005,19.5,37402.73100906117,1,51531.53,1,6,1528,CY,2292, ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,BV,1719,2336,CY,CY,2016-11-09,2016-01-15 00:00:00,2016-01-15 00:00:00,Act,Operating,Engines (E),Engine 11,ME,OTH, ,42384,"12,9","V,L",577.0,CW,ALT, ,0,-,"2014-02-03,2014-05-30",Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,43801.8005
1005,6491125,9.0,1633.632,12.21954023,652.7053366774726,1,1921.92,1,2,1267,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RS,1425,58960,MT,TR,2015-06-26,2015-06-15 00:00:00,2015-06-15 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42156,6,L,231.0,CCW,FPP, ,0,-,2014-04-01 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
1006,6491127,9.0,1633.632,12.21954023,652.7053366774726,1,1921.92,1,2,1267,TR, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RS,1425,58960,LR,TR,2015-12-09,2015-12-04 00:00:00,2015-12-04 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42342,6,L,231.0,CCW,FPP, ,0,-,2014-04-01 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
1007,6502547,11.5,2042.04,12.21954023,1702.1317368301632,1,2402.4,1,1,1201,CH, , ,Operating,Marine, -,Merchant,Tankers,Special Tankers,Asphalt Carrier,M146,BV,1351,29610,MT,CH,2016-04-01,2016-04-01 00:00:00,2016-04-01 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,42277,6,L,369.0,CCW, , ,0,-,2014-08-14 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2016,2042.04
1008,6501665,9.5,1633.632,10.0,1400.6352359999998,1,1921.92,1,2,64255,RU, , ,Operating,Marine, -,Merchant,Tankers,Chemical Tankers,Chemical Tanker,M130,RS,72287,41732,RU,RU,2015-08-15,2015-08-15 00:00:00,2015-08-15 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42231,6,L,231.0,"CW,CCW",FPP, ,0,-,2014-05-02 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
1009,6510760,9.5,1633.632,10.0,1400.6352359999998,1,1921.92,1,2,64255,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RS,72287,41732,RU,RU,2016-05-25,2016-01-21 00:00:00,2016-01-21 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42390,6,L,231.0,"CW,CCW",FPP, ,0,-,2014-05-02 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2016,1633.632
1010,6482534,18.0,23891.8935,19.5,18791.621287209833,1,28108.11,1,4,2241,JP, , ,Operating,Marine, -,Merchant,Gas Tankers,LNG Carriers,LNG Carrier,M137,BV,2522,44044,SG,JP,2016-11-01,2016-11-01 00:00:00,2016-11-01 00:00:00,Act,Operating,Engines (E),Engine 11,ME,GAS, ,42675,9,L,577.0,CW, , ,0,-,"2014-08-14,2014-10-16",Power Systems,Power Supply,Large Bore Engines,Power Supply,W 50,2016,23891.8935
1011,6518437,8.0,1633.632,10.0,836.4195840000002,1,1921.92,1,2,59022,RU, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RS,66400,2116,RU,RU,2015-06-02,2015-06-02 00:00:00,2015-06-02 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42157,6,L,231.0,CW,FPP, ,0,-,2013-12-11 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2015,1633.632
1012,6499436,8.0,1633.632,10.0,836.4195840000002,1,1921.92,1,2,50233,RU, , ,Operating,Marine, -,Merchant,Tankers,Combination Tankers,Chemical/Product Tanker,M148,RINA,56513,59505,RU,RU,2017-02-07,2015-07-25 00:00:00,2015-07-25 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42210,6,L,231.0,"CW,CCW",FPP, ,0,-,2014-06-24 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2017,1633.632
1013,6502563,12.5,2042.04,13.0,1815.3661242603553,1,2402.4,1,1,5615,NL, , ,Operating,Marine, -,Merchant,Tankers,Special Tankers,Asphalt Carrier,M146,BV,6317,29610,NL,NL,2017-01-11,2017-01-11 00:00:00,2017-01-11 00:00:00,Act,Operating,Engines (E),Engine 4,ME,HFO, ,42304,6,L,369.0,CCW, , ,0,-,2014-08-14 00:00:00,Power Systems,Power Supply,Medium Bore Engines,Power Supply,W 32,2017,2042.04
1014,6507008,21.0,45741.7385,21.8,40888.48977981381,1,53813.81,1,4,60790,GB, , ,Operating,Marine, -,Cruise & Ferry,Cruise Vessels,Cruise Vessels,Cruise Vessel,M200,BV,68389,19897,MT,GB,2017-06-01,2017-06-01 00:00:00,2017-06-01 00:00:00,Act,Operating,Engines (E),Engine 10,ME,HFO, ,42887,"12,16",V,531.0,CW,ALT, ,0,-,2014-06-30 00:00:00,Power Systems,Power Supply,Large Bore Engines,Power Supply,W 46 F,2017,45741.7385
1015,6501283,8.5,1633.632,12.21954023,549.8527639054223,1,1921.92,1,2,1817,RU, , ,Operating,Marine, -,Merchant,Tankers,Product Tankers,Product Tanker,M143,RR,2045,2525,RU,RU,2016-06-01,2016-06-01 00:00:00,2016-06-01 00:00:00,Act,Operating,Engines (E),Engine 1,ME,HFO, ,42519,6,L,231.0,CW,FPP, ,0,-,2015-09-10 00:00:00,Power Systems,Power Supply,Small Bore Engines,Power Supply,W 20,2016,1633.632
